carte de départ normalisé aux instruments,,,,n.f.,Carte destinée à donner les informations nécessaires à la phase de transition entre décollage et vol de croisière dans le cas du vol aux instruments suivant une procédure approuvée.,,Carte aéronautique,,,,,,,,,,,,,,,,,,,,,
carte de flux,,,,n.f.,Carte thématique représentant le trafic le long des voies au moyen de bandes épousant schématiquement le tracé de ces voies et de largeur proportionnelle à l'importance du trafic,,Carte thématique,,,,,,,,,,,,,,,,,,,,,
carte de navigation,,,,n.f.,"Carte représentant, sur un fond hydrographique plus ou moins détaillé, les éléments nécessaires à la navigation des bateaux de surface ou des sous-marins.",,Carte nautique,carte nautique,,,,,,,,,,,,,,,,,,,,
carte de pilotage côtier,,,,n.f.,"Carte marine, d'échelle supérieure à 1/25 000, représentant des zones de faible étendue telles que ports, estuaires, rades, chenaux, etc., destinée à la navigation ou la manoeuvre dans les parages délicats.",,Carte nautique,,,,,,,,,,,,,,,,,,,,,
carte de pilotage hauturier,,,,n.f.,"Carte marine, d'échelle supérieure à 1/100 000, destinée à la navigation dans les petits fonds au voisinage des côtes et aux approches des ports et parages délicats.",,Carte nautique,,,,,,,,,,,,,,,,,,,,,
carte de prospective,,,,n.f.,,,,,,,,,,,,,,,,,,,,,,,,
carte de reconnaissance,,,,n.f.,"Carte établie à partir d'un petit nombre de données, de façon plus ou moins complète ou précise.",,Typologie de cartes,,,,,,,,,,,,,,,,,,,,,
carte de reconstitution,,,,n.f.,Carte représentant des phénomènes ou des faits reconstitués d'après des données historiques ou scientifiques.,,Typologie de cartes,,,,,,,,,,,,,,,,,,,,,
carte de simulation,,,,n.f.,,,,,,,,,,,,,,,,,,,,,,,,
carte de situation,,,,n.f.,Carte généralement à petite échelle situant une ou plusieurs zones géographiques par rapport à une zone plus vaste.,,Rédaction cartographique,,,,,,,,,,,,,,,,,,,,,
carte de synthèse,,,,n.f.,"Carte thématique, essentiellement conçue dans un but explicatif, représentant un phénomène dans son ensemble par ses relations internes.",,Typologie de cartes,carte synthétique,,,,,,,,,,,,,,,,,,,,
carte de tracé de navigation,,,,n.f.,"Carte comportant un fonds planimétrique très simplifié, conçue pour permettre de pointer la position de l'aéronef obtenue par les méthodes de détermination du point ou la navigation à l'estime, suffisante pour les routes aériennes importantes au-dessus de régions océaniques ou inhabitées.",,Carte aéronautique,,,,,,,,,,,,,,,,,,,,,
carte de traversée,,,,n.f.,"Carte marine, d'échelle de l'ordre de 1/1 000 000, destinée à la navigation en haute mer.",,Carte nautique,,,,,,,,,,,,,,,,,,,,,
carte déclassée,,,,n.f.,Carte dont l'usage n'est plus officiel.,,,,,,,,,,,,,,,,,,,,,,,
carte dérivée,,,,n.f.,"Carte réalisée par généralisation, avec ou sans réduction d'échelle, soit directement d'après un ou plusieurs plans ou cartes de base, soit d'après d'autres plans ou cartes intermédiaires dérivés.",,Typologie de cartes,,,carte thématique,,,,,,,,,,,,,,,,,,
carte d'état major,O,,,n.f.,,,,,,,,,,,,,,,,,,,,,,,,
carte d'impact,,,,n.f.,Carte thématique représentant l'ensemble des conséquences d'un projet d'aménagement en vue d'aider à l'instruction de ce projet et à la décision.,,Carte thématique,,,,,,,,,,,,,,,,,,,,,
carte d'inventaire,,,,n.f.,"Carte thématique, de base ou dérivée, représentant la localisation de phénomènes bien définis, établie par exploitation de données qualitatives ou quantitatives recueillies sur place : levés, recensements, enquêtes, etc.",,Typologie de cartes,,,,,,,,,,,,,,,,,,,,,
carte d'itinéraire,,,,n.f.,"Carte indiquant les itinéraires suivis par des personnalités historiques, par exemple, des explorateurs",,,,,,,,,,,,,,,,,,,,,,,
carte d'obstacle d'aérodrome,,,,n.f.,"Carte destinée à permettre à l'exploitant d'un aérodrome de déterminer les procédures d'atterrissage et de décollage en respectant les règles de sécurité des aéronefs, d'échelle comprise entre 1/10 000 et 1/50 000 suivant le type de la carte.",,Carte aéronautique,,,,,,,,,,,,,,,,,,,,,
carte d'occupation du sol,N,,,n.f.,,,CARTE THÉMATIQUE,land cover map ; land use map,,,,,,,,,,,,,,,,,,,,
carte électronique,,,,n.f.,"Ensemble d'une carte numérique destinée à être affichée sur un visuel et utilisée sous cette forme, et d'un logiciel d'exploitation permettant tous les traitements en temps réel, nécessaires à la bonne adaptation de l'image affichée à son utilisation.",,,,,,,,,,,,,,,,,,,,,,,
carte en anamorphose ou d'anamorphose,,,,n.f.,,,Typologie de cartes,,,anamorphose,,,,,,,,,,,,,,,,,,
carte en étoile,,,,n.f.,"Planisphère représentant la surface du globe terrestre sous forme d'étoile, cette représentation obéissant à deux définitions mathématiques différentes, l'une pour la partie centrale et l'autre pour les branches de l'étoile.",,Typologie de cartes,,,,,,,,,,,,,,,,,,,,,
carte en relief,,,,n.f.,"Représentation topographique à trois dimensions, les échelles planimétrique et altimétrique pouvant être différentes.",,Typologie de cartes,relief,,,,,,,,,,,,,,,,,,,,
carte fluviale,,,,n.f.,Carte nautique destinée à la navigation sur les fleuves.,,Carte nautique,,,,,,,,,,,,,,,,,,,,,
carte géophysique,,,,n.f.,Carte thématique représentant la répartition d'un phénomène géophysique.,,Carte thématique,,,,,,,,,,,,,,,,,,,,,
carte gravimétrique,,,,n.f.,Carte géophysique représentant un ou plusieurs paramètres du champ gravimétrique terrestre.,,Carte thématique,gravimetric map,,,,,,,,,,,,,,,,,,,,
carte historique,,,,n.f.,Carte représentant des phénomènes antérieurs à l'époque de son établissement.,,Carte thématique,,,,,,,,,,,,,,,,,,,,,
carte homométrique,,,,n.f.,Carte à très grande échelle permettant la localisation ponctuelle ou linéaire d'objets avec une indétermination aussi faible que possible en évitant la symbolisation.,,Typologie de cartes,,,,,,,,,,,,,,,,,,,,,
carte hydrographique,,,,n.f.,"Carte topographique représentant essentiellement l'hydrographie (ensemble des eaux de surface, réseau hydrographique), mais comportant également en général des éléments topographiques émergés. ",,Carte hydrographique,,,carte bathymétrique,,,,,,,,,,,,,,,,,,
carte incunable,O,,,n.f.,Carte ancienne publiée à l'époque des débuts de l'imprimerie (avant 1500 environ),,Typologie de cartes,,,,,,,,,,,,,,,,,,,,,
carte index,,,,n.f.,Carte simplifiée représentant les limites des coupures d'une carte d'échelle supérieure ou de l'ensemble des cartes d'un système cartographique.,,Rédaction cartographique,,,,,,,,,,,,,,,,,,,,,
carte interactive,,,,n.f.,,,,,,,,,,,,,,,,,,,,,,,,
carte isoplèthe,,,,n.f.,,,Typologie de cartes,,,carte thématique,,,,,,,,,,,,,,,,,,
carte itinéraire,,,,n.f.,Carte représentant le réseau des voies de communication avec l'indication des distances entre les différentes localités ; ,,Carte de réseaux de transports,,,,,,"Schéma cartographique d'un réseau de voies de communication ou d'une seule d'entre elles, indiquant ou non les distances entre les différentes localités.",,Carte de réseaux de transports,,,,,,,,,,,,,
carte lissée,,,,n.f.,,,,,,,,,,,,,,,,,,,,,,,,
carte magnétique,,,,n.f.,Carte géophysique représentant un ou plusieurs éléments du champ magnétique terrestre.,,Carte thématique,,,,,,,,,,,,,,,,,,,,,
carte maillée,,,,n.f.,"Carte représentant un phénomène au moyen d'un maillage régulier plus ou moins fin, chaque maille étant de couleur et valeur uniformes, correspondant à la valeur moyenne du phénomène sur la maille considérée, suivant une loi de correspondance déterminée.",,Typologie de cartes,carte raster,,,,,,,,,,,,,,,,,,,,
carte manuscrite,,,,n.f.,,,,free hand drawing,,,,,,,,,,,,,,,,,,,,
carte marine,,,,n.f.,Carte nautique destinée à la navigation en mer ou dans la partie maritime des fleuves.,,Carte nautique,,,carte bathymétrique,,,,,,,,,,,,,,,,,,
carte muette,,,,n.f.,Carte dont le champ ne comporte aucune écriture.,,Typologie de cartes,unlettered map,,,,,,,,,,,,,,,,,,,,
carte murale,,,,n.f.,"Carte très généralisée de grand format, destinée à être placée sur un support vertical et lue à distance.",,Typologie de cartes,,,,,,,,,,,,,,,,,,,,,
carte nationale,,,,n.f.,"Ensemble des feuilles et des coupures généralement de même type, mais éventuellement d'échelles différentes, couvrant la surface d'un pays.",,Typologie de cartes,,,,,,,,,,,,,,,,,,,,,
carte nautique,,,,n.f.,"Carte représentant, sur un fond hydrographique plus ou moins détaillé, les éléments nécessaires à la navigation des bateaux de surface ou des sous-marins.",,Carte nautique,carte de navigation,,,,,,,,,,,,,,,,,,,,
carte non régulière,,,,n.f.,"Carte comportant au moins pour certains de ses éléments, une erreur de donnée supérieure à l'erreur cartographique.",,Typologie de cartes,,,,,,,,,,,,,,,,,,,,,
carte numérique,,,,n.f.,Fichier numérique contenant toute l'information nécessaire au dessin ou à l'affichage automatique d'une carte. ,,,,,,,,,,,,,,,,,,,,,,,
carte numérisée,,,,n.f.,Fichier numérique obtenu par numérisation d'une carte graphique sans perte d'information significative.,,,,,,,,,,,,,,,,,,,,,,,
carte océanique,,,,n.f.,"Carte marine, d'échelle généralement comprise entre 1/1 500 000 et 1/4 000 000, destinée à la navigation en haute mer au cours des grandes traversées.",,Carte nautique,,,,,,,,,,,,,,,,,,,,,
carte orographique,,,,n.f.,Carte topographique représentant essentiellement le relief.,,Carte topographique,,,,,,,,,,,,,,,,,,,,,
carte par mailles,,,,n.f.,"Carte représentant un phénomène au moyen d'un maillage régulier plus ou moins fin, chaque maille étant de couleur et valeur uniformes, correspondant à la valeur moyenne du phénomène sur la maille considérée, suivant une loi de correspondance déterminée.",,Typologie de cartes,,,,,,,,,,,,,,,,,,,,,
carte par points,,,,n.f.,"Carte représentant un phénomène mesurable au moyen de points, souvent de taille uniforme et de même valeur, répartis uniformément ou non sur la surface intéressée par ce phénomène.",,Typologie de cartes,,,,,,,,,,,,,,,,,,,,,
carte photographique,,,,n.f.,Carte sur fond d'image obtenue à partir de photographies aériennes ou spatiales. ,,,carte sur fond d'image ; photocarte ; photomap,,orthophotographie ; orthoimage,,,,,,,,,,,,,,,,,,
carte planimétrique,,,,n.f.,Carte topographique ne comportant pas la représentation du relief.,,Carte topographique,planimetric map,,,,,,,,,,,,,,,,,,,,
carte prévisionnelle,,,,n.f.,Carte représentant la situation ou l'évolution probable de phénomènes pour une période ou une date future.,,Typologie de cartes,,,,,,,,,,,,,,,,,,,,,
carte prototype,,,,n.f.,,,Typologie de cartes,,,,,,,,,,,,,,,,,,,,,
carte qualitative,,,,n.f.,Carte thématique représentant des phénomènes non quantitatifs ou non quantifiés.,,Typologie de cartes,,,,,,,,,,,,,,,,,,,,,
carte quantitative,,,,n.f.,Carte thématique représentant les valeurs de phénomènes quantifiables.,,Typologie de cartes,,,,,,,,,,,,,,,,,,,,,
carte régulière,,,,n.f.,Carte établie à partir de levés d'une précision telle que l'erreur de donnée est inférieure à l'erreur graphique. Sa fidélité égale sa précision. Elle est donc géométriquement semblable au terrain.,,Typologie de cartes,,,,,,,,,,,,,,,,,,,,,
carte routière,,,,n.f.,Carte destinée à l'utilisation d'un réseau de routes et de chemins.,,Carte de réseaux de transports,,,,,,,,,,,,,,,,,,,,,
carte stéréoscopique,,,,n.f.,"Carte classique à deux dimensions, destinée à produire une sensation de relief sous examen stéréoscopique, par un procédé quelconque (anaglyphe par exemple).",,,,,,,,,,,,,,,,,,,,,,,
carte sur fond d'image,,,,n.f.,Carte sur fond d'image obtenue à partir de photographies aériennes ou spatiales. ,,Typologie de cartes,carte photographique,,,,,,,,,,,,,,,,,,,,
carte thématique,,,,n.f.,"Carte représentant sur un fond repère topographique, hydrographique, chorographique ou géographique, des phénomènes localisables de toute nature, qualitatifs ou quantitatifs.",,Carte thématique,,Carte du réseau hydrographique du Québec (Canada).,carte topographique,,,,,,,,,,,,,,,,,,
carte topographique,,,,n.f.,Carte représentant essentiellement des éléments topographiques.,,Carte topographique,,,carte thématique,,,,,,,,,,,,,,,,,,
carte vectorielle,,,,n.f.,"Carte thématique représentant des phénomènes caractérisés par des grandeurs vectorielles, définies en chaque point par une direction et en général par une valeur.",,Typologie de cartes,,,,,,,,,,,,,,,,,,,,,
cartodiagramme,,,,n.m.,"Représentation détaillée de phénomènes géographiques mesurables, sous forme d'un ensemble de diagrammes constitués par des éléments comparables, localisés sur un fond cartographique.",,Documents cartographiques,,,,,,,,,,,,,,,,,,,,,
cartogramme,,,,n.m.,"Représentation cartographique schématique, négligeant les relations métriques, mais respectant les relations topologiques entre les éléments figurés ",,Documents cartographiques,,,,,,"Représentation de phénomènes géographiques mesurables, sous forme de symboles proportionnels localisés sur un fond cartographique éventuellement adapté.",,Documents cartographiques,,,,,,,,,,,,,
cartographe,,,,n.m.,Spécialiste ayant subi une formation technique et éventuellement scientifique en vue de l'établissement de documents cartographiques. ,,,,,,,,,,,,,,,,,,,,,,,
cartographe (dit W),,,,n.m.,Spécialiste ayant subi une formation technique et éventuellement scientifique en vue de l'établissement de documents cartographiques. ,,,,,,,,,,,,,,,,,,,,,,,
cartographie,,,,n.f.,"Ensemble des études et des opérations scientifiques, artistiques et techniques, intervenant à partir des résultats d'observations directes ou de l'exploitation d'une documentation, en vue de l'élaboration et de l'établissement de cartes, plans et autres modes d'expression, ainsi que dans leur utilisation. ",,,,,,,,,,,,,,,,,,,,,,,
cartographie ancienne,,,,n.f.,,,Cartographie ancienne,,,carte ancienne ; carte de Cassini ; cartographie historique,,,,,,,,,,,,,,,,,,
cartographie animée,,,,n.f.,,,,,,carte en anamorphose ; cartographie dynamique ; cartographie interactive ; placement automatique des écritures,,,,,,,,,,,,,,,,,,
cartographie assistée par ordinateur,,,,n.f.,Technique cartographique utilisant un système de traitement automatique de l'information comportant un ordinateur et généralement des périphériques spécialisés associés.,,,cartographie automatique ; cartographie numérique ; computer-assisted cartographie,,logiciel de cartographie,,,,,,,,,,,,,,,,,,
cartographie automatique,,,,n.f.,Technique cartographique utilisant un système de traitement automatique de l'information comportant un ordinateur et généralement des périphériques spécialisés associés.,,,cartographie assistée par ordinateur ; cartographie numérique ; automated mapping ; automatic cartography,,logiciel de cartographie,,,,,,,,,,,,,,,,,,
cartographie dynamique,,,,n.f.,,,,,,cartographie animée,,,,,,,,,,,,,,,,,,
cartographie historique,,,,n.f.,"Élaboration et établissement de cartes représentant des phénomènes antérieurs à l'époque de l'établissement des cartes, (donc historiques) ",,,,,cartographie ancienne,,,,,,,,,,,,,,,,,,
cartographie mathématique,,,,n.f.,Ensemble des études et opérations mathématiques intervenant dans l'établissement des cartes,,COORD. & PROJECTIONS,,,,,,,,,,,,,,,,,,,,,
cartographie multimedia,,,,n.f.,,,,,,,,,,,,,,,,,,,,,,,,
cartographie numérique,,,,n.f.,"Ensemble des procédés d'élaboration et d'établissement de cartes, ayant recours à des fichiers numériques (autrement dit traités par ordinateur)",,,cartographie automatique ; cartographie assistée par ordinateur : digital mapping,,logiciel de cartographie,,,,,,,,,,,,,,,,,,
cartographie thématique,,,,n.f.,"Ensemble des opérations visant à élaborer et à établir des cartes représentant sur un fond repère topographique, hydrographique, chorographique ou géographique, des phénomènes localisables de toute nature, qualitatifs ou quantitatifs.",,,thematic cartography ; thematic mapping,,carte thématique,,,,,,,,,,,,,,,,,,
